id,average,rank,latitude,longitude,elevation,state,name,total19,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
USS0010F15S,6186.5,764,43.25,-110.02,2359.2,WY,"Kendall R.S.",5647,43.25,-110.02,0.06,nearest_place,,,Cora,WY,"Sublette County",82925,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006L03S,6183,765,38.49,-106.34,3279.6,CO,"Porphyry Creek",7693,38.49,-106.34,0.11,nearest_place,,,Whitepine,CO,"Gunnison County",81248,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K30S,6181.9,766,39.32,-106.61,2926.1,CO,Kiln,6777,39.307531,-106.618017,0.9,nearest_street,31010,"Frying Pan Rd",Meredith,CO,"Pitkin County",81642,US,"TIGER/Line® dataset from the US Census Bureau"
USS0012D09S,6174.8,767,45.8,-112.52,2188.5,MT,"Basin Creek",6352,45.8,-112.52,0.05,nearest_place,,,Butte,MT,"Silver Bow County",59702,US,"TIGER/Line® dataset from the US Census Bureau"
US1SDPN0002,6174.1,768,44.0886,-103.2997,1058.9,SD,"RAPID CITY 3.4 WNW",9930,44.088514,-103.299672,1,rooftop,4816,"Pierre St","Rapid City",SD,"Pennington County",57702,US,Statewide
USS0006H19S,6155.9,769,41.33,-106.5,2572.5,WY,"South Brush Creek",5465,41.325392,-106.496573,0.94,nearest_street,81,"Lynx Ln",Saratoga,WY,"Carbon County",82331,US,"TIGER/Line® dataset from the US Census Bureau"
USS0013C39S,6142.3,770,46.18,-113.85,1761.7,MT,"Daly Creek",5317,46.18,-113.85,0.04,nearest_place,,,Grantsdale,MT,"Ravalli County",59835,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005M07S,6130.9,771,37.33,-105.07,3048,CO,Apishapa,5882,37.33,-105.07,0.13,nearest_place,,,"La Veta",CO,"Huerfano County",81055,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007M30S,6127.6,772,37.99,-107.2,3486.9,CO,Slumgullion,8055,37.99,-107.2,0.1,nearest_place,,,"Lake City",CO,"Hinsdale County",81235,US,"TIGER/Line® dataset from the US Census Bureau"
USS0014E04S,6122.7,773,44.84,-114.27,2316.5,ID,"Morgan Creek",5088,44.84,-114.27,0.03,nearest_place,,,Ellis,ID,"Lemhi County",83235,US,"TIGER/Line® dataset from the US Census Bureau"
USC00395638,6073.2,774,43.1122,-100.6111,856.5,SD,"MISSION 14 S",8147,43.1122,-100.6111,0.46,nearest_place,,,Olsonville,SD,"Todd County",57555,US,"TIGER/Line® dataset from the US Census Bureau"
USS0012P02S,6059.8,775,35.14,-112.15,2188.5,AZ,"White Horse Lake",7659,35.147996,-112.149149,0.93,nearest_street,1168,"Lockett Spring Rd",Williams,AZ,"Coconino County",86046,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K14S,6057.7,776,39.72,-106.16,2865.1,CO,"Summit Ranch",6483,39.723261,-106.162908,0.95,nearest_street,1592,"Co Rd 1351",Silverthorne,CO,"Summit County",80498,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014936,6043,777,44.3981,-98.2231,390.1,SD,"HURON RGNL AP",9488,44.399637,-98.227331,0.95,nearest_street,784,"27th St NW",Huron,SD,"Beadle County",57350,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009G09S,6031.6,778,42.65,-109.26,2767.6,WY,"Big Sandy Opening",5957,42.65,-109.26,0.05,nearest_place,,,Boulder,WY,"Sublette County",82923,US,"TIGER/Line® dataset from the US Census Bureau"
USS0015F09S,5991.4,779,43.27,-115.35,1740.4,ID,"Camas Creek Divide",6313,43.27,-115.35,0.03,nearest_place,,,Pine,ID,"Elmore County",83647,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005N04S,5987.8,780,36.13,-105.53,2621.3,NM,"Tres Ritos",5949,36.134972,-105.533882,0.94,nearest_street,5219,"State Hwy 518",Vadito,NM,"Taos County",87579,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006N16S,5952.7,781,36.03,-106.81,2836.5,NM,"Vacas Locas",7139,36.03,-106.81,0.11,nearest_place,,,Cuba,NM,"Rio Arriba County",87013,US,"TIGER/Line® dataset from the US Census Bureau"
USS0008T01S,5938.8,782,32.92,-108.15,2548.1,NM,"Signal Peak",6710,32.92,-108.15,0.09,nearest_place,,,"Pinos Altos",NM,"Grant County",88053,US,"TIGER/Line® dataset from the US Census Bureau"
USC00410394,5938.7,783,33.1525,-100.2333,509,TX,ASPERMONT,7563,33.152741,-100.233167,1,rooftop,1012,"N Vivian Ave",Aspermont,TX,"Stonewall County",79502,US,"Statewide Partial"
USW00014914,5932.6,784,46.9253,-96.8111,274.3,ND,"FARGO HECTOR INTL AP",7943,46.919315,-96.80897,0.93,nearest_street,1816,"32nd Ave N",Fargo,ND,"Cass County",58102,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006P10S,5896.4,785,36,-106.83,2621.3,NM,"Senorita Divide #2",6304,36,-106.83,0.14,nearest_place,,,Cuba,NM,"Rio Arriba County",87013,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007F02S,5891.3,786,43.63,-107.18,2365.2,WY,"Middle Powder",8087,43.63,-107.18,0.02,nearest_place,,,Mayoworth,WY,"Washakie County",82639,US,"TIGER/Line® dataset from the US Census Bureau"
USS0018E09S,5862.5,787,44.66,-118.43,1569.7,OR,Tipton,6258,44.66,-118.43,0.13,nearest_place,,,McEwen,OR,"Baker County",97877,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006J06S,5839.4,788,40.08,-106.67,2706.6,CO,"Lynx Pass",6381,40.08,-106.67,0.05,nearest_place,,,Toponas,CO,"Routt County",80479,US,"TIGER/Line® dataset from the US Census Bureau"
USS0019A02S,5822.6,789,48.66,-119.84,1359.4,WA,"Salmon Meadows",5550,48.66,-119.84,0.06,nearest_place,,,Conconully,WA,"Okanogan County",98819,US,"TIGER/Line® dataset from the US Census Bureau"
USS0014F19S,5816.5,790,43.77,-114.42,1962.9,ID,"Chocolate Gulch",6514,43.770751,-114.412625,0.94,nearest_street,200,"High Meadows Ln",Rexburg,ID,"Blaine County",83440,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005N16S,5814.1,791,36.99,-105.26,3230.9,NM,"North Costilla",6563,36.99,-105.26,0.06,nearest_place,,,Ventero,NM,"Taos County",87512,US,"TIGER/Line® dataset from the US Census Bureau"
USC00056205,5812.8,792,38.0264,-107.6725,2352.4,CO,"OURAY #2",6213,38.026276,-107.672642,1,rooftop,212,"9th Ave",Ouray,CO,"Ouray County",81427,US,Statewide
USW00003103,5786.6,793,35.1442,-111.6664,2134.5,AZ,"FLAGSTAFF PULLIAM AP",6630,35.142517,-111.673089,0.94,nearest_street,5950,"S Liberator Ln",Flagstaff,AZ,"Coconino County",86001,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023007,5772.6,794,34.4272,-100.2831,594.7,TX,"CHILDRESS MUNI AP",5688,34.427554,-100.283263,0.99,rooftop,15780,"FM 164",Childress,TX,"Childress County",79201,US,"Statewide Partial"
USS0015H14S,5772.5,795,41.87,-115.25,2539,NV,"Pole Creek R.S.",6945,41.87,-115.25,0.05,nearest_place,,,Jarbidge,NV,"Elko County",89826,US,"TIGER/Line® dataset from the US Census Bureau"
USC00146637,5769.2,796,39.0667,-100.2389,814.4,KS,QUINTER,6785,39.0666,-100.239122,1,rooftop,513,"Lincoln St",Quinter,KS,"Gove County",67752,US,Statewide
USS0012L20S,5762,797,38.07,-112.17,2971.5,UT,"Jones Corral",7097,38.07,-112.17,0.06,nearest_place,,,Circleville,UT,"Garfield County",84723,US,"TIGER/Line® dataset from the US Census Bureau"
USW00013985,5739.8,798,37.7608,-99.9683,789.4,KS,"DODGE CITY",5820,37.755483,-99.959209,1,nearest_street,11407,"Us Hwy 283","Dodge City",KS,"Ford County",67801,US,"TIGER/Line® dataset from the US Census Bureau"
USC00140365,5735.9,799,37.1942,-99.7633,600.5,KS,ASHLAND,7204,37.194237,-99.762864,1,rooftop,300,"Chestnut St",Ashland,KS,"Clark County",67831,US,Statewide
USS0006K40S,5732.3,800,39.09,-106.54,3230.9,CO,Brumley,6448,39.09,-106.54,0.06,nearest_place,,,"Twin Lakes",CO,"Lake County",81251,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024023,5688.4,801,41.1214,-100.6694,846.7,NE,"NORTH PLATTE RGNL AP",7349,41.122768,-100.667947,0.97,nearest_street,5441,"W Paint Horse Rd","North Platte",NE,"Lincoln County",69101,US,"TIGER/Line® dataset from the US Census Bureau"
USC00412121,5687.7,802,33.6517,-101.245,917.4,TX,CROSBYTON,5115,33.651598,-101.244664,1,rooftop,634,"S Farmer St",Crosbyton,TX,"Crosby County",79322,US,"Statewide Partial"
USS0006P01S,5684.5,803,35.92,-106.39,2895.6,NM,Quemazon,6133,35.92,-106.39,0.08,nearest_place,,,"Los Alamos",NM,"Los Alamos County",87545,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006N04S,5660,804,36.51,-106.32,2834.6,NM,Bateman,7324,36.51,-106.32,0.07,nearest_place,,,Canjilon,NM,"Rio Arriba County",87515,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014916,5638.4,805,47.9428,-97.1839,256.6,ND,"GRAND FORKS INTL AP",7146,47.947891,-97.180859,0.94,nearest_street,1648,"27th Ave N","Grand Forks",ND,"Grand Forks County",58203,US,"TIGER/Line® dataset from the US Census Bureau"
USC00418818,5634.1,806,33.1714,-101.7981,951,TX,TAHOKA,4645,33.171383,-101.798027,1,rooftop,1628,"N 5th St",Tahoka,TX,"Lynn County",79373,US,"Statewide Partial"
USW00023034,5606.9,807,31.3711,-100.4922,576.1,TX,"SAN ANGELO",4506,31.371237,-100.492619,0.99,rooftop,7626,"Knickerbocker Rd","San Angelo",TX,"Tom Green County",76904,US,"Statewide Partial"
USS0007S03S,5596.5,808,33.01,-107.87,2816.4,NM,"Mcknight Cabin",6717,33.01,-107.87,0.04,nearest_place,,,Kingston,NM,"Grant County",88042,US,"TIGER/Line® dataset from the US Census Bureau"
USS0015H03S,5578.9,809,41.74,-115.47,2164.1,NV,"Seventysix Creek",6890,41.74,-115.47,0.05,nearest_place,,,Jarbidge,NV,"Elko County",89826,US,"TIGER/Line® dataset from the US Census Bureau"
US1CACC0001,5515.7,810,37.9898,-122.1085,76.8,CA,"MARTINEZ 0.8 SSE",6688,37.989892,-122.108384,1,rooftop,1190,"Center Ave",Martinez,CA,"Contra Costa County",94553,US,"Contra Costa County"
USW00024020,5511.6,811,40.5233,-101.0344,928.1,NE,"HAYES CENTER 1NW",7068,40.51654,-101.024558,0.92,nearest_street,198,"State Hwy 25","Hayes Center",NE,"Hayes County",69032,US,"TIGER/Line® dataset from the US Census Bureau"
USC00394516,5507.5,812,43.9025,-99.8583,512.4,SD,KENNEBEC,9087,43.902643,-99.857912,1,rooftop,303,"S 1st Ave",Kennebec,SD,"Lyman County",57544,US,Statewide
USS0013C38S,5504,813,46.88,-113.32,1426.5,MT,"Lubrecht Flume",5716,46.88,-113.32,0.05,nearest_place,,,Greenough,MT,"Missoula County",59836,US,"TIGER/Line® dataset from the US Census Bureau"
USC00417944,5488.9,814,31.3708,-100.4944,576.1,TX,"SAN ANGELO WFO",5011,31.370674,-100.4947,1,rooftop,7654,"Knickerbocker Rd","San Angelo",TX,"Tom Green County",76904,US,"Statewide Partial"
USS0005M16S,5466,815,37.85,-105.44,2941,CO,"Medano Pass",5999,37.85,-105.44,0.05,nearest_place,,,"Red Wing",CO,"Saguache County",81066,US,"TIGER/Line® dataset from the US Census Bureau"
USC00415821,5433.2,816,34.7261,-100.5372,637,TX,MEMPHIS,5718,34.726084,-100.536955,1,rooftop,116,"N 6th St",Memphis,TX,"Hall County",79245,US,"Statewide Partial"
USS0005G05S,5429.2,817,42.28,-105.58,2407.9,WY,"Windy Peak",5642,42.28,-105.58,0.07,nearest_place,,,Garrett,WY,"Albany County",82058,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009F25S,5398.7,818,43.28,-109.45,2935.2,WY,"Cold Springs",5218,43.28,-109.45,0.05,nearest_place,,,Crowheart,WY,"Fremont County",82512,US,"TIGER/Line® dataset from the US Census Bureau"
USC00020678,5395.2,819,35.2303,-111.8222,2179.9,AZ,"BELLEMONT WFO",6126,35.22989,-111.821292,0.99,rooftop,49,,,,,86051,US,Coconino
USS0005G04S,5392.2,820,42.44,-105.86,2552.7,WY,"Laprele Creek",6172,42.44,-105.86,0.04,nearest_place,,,Glenrock,WY,"Converse County",82637,US,"TIGER/Line® dataset from the US Census Bureau"
USW00022010,5361.7,821,29.3783,-100.9269,304.5,TX,"DEL RIO INTL AP",3770,29.378599,-100.926215,0.98,nearest_street,301,"Lenora Ave","Del Rio",TX,"Val Verde County",78840,US,"TIGER/Line® dataset from the US Census Bureau"
USW00014929,5345.7,822,45.4558,-98.4131,396.8,SD,ABERDEEN,7719,45.45899,-98.413022,1,nearest_street,5403,"Us Hwy 12",Aberdeen,SD,"Brown County",57401,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024025,5343.6,823,44.3814,-100.2856,531,SD,"PIERRE RGNL AP",7870,44.378125,-100.29164,0.94,nearest_street,3472,"Airport Rd",Pierre,SD,"Hughes County",57501,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005M08S,5336.5,824,37.35,-105.23,3310.1,CO,Trinchera,5969,37.35,-105.23,0.07,nearest_place,,,"La Veta",CO,"Costilla County",81055,US,"TIGER/Line® dataset from the US Census Bureau"
USC00397277,5335.8,825,45.4528,-99.3358,559.3,SD,ROSCOE,7503,45.452381,-99.335636,0.99,rooftop,508,"N Broadway St",Roscoe,SD,"Edmunds County",57471,US,Statewide
US1COBO0072,5326.8,826,40.0242,-105.2689,1638.9,CO,"BOULDER 1.3 NW",5267,40.024267,-105.268964,1,rooftop,2120,"Bluff St",Boulder,CO,"Boulder County",80304,US,Boulder
USS0010F17S,5314.1,827,43.13,-110.2,2417.1,WY,"East Rim Divide",5366,43.13192,-110.195384,0.95,nearest_street,60,"Sargent Ln",Bondurant,WY,"Sublette County",82922,US,"TIGER/Line® dataset from the US Census Bureau"
USS0021G03S,5309.7,828,42.69,-121.43,1533.1,OR,"Taylor Butte",6184,42.69,-121.43,0.04,nearest_place,,,"Klamath Falls",OR,"Klamath County",97602,US,"TIGER/Line® dataset from the US Census Bureau"
USC00325638,5263.4,829,47.8214,-101.2922,643.1,ND,MAX,6154,47.821443,-101.291352,1,nearest_street,,"US 83",Max,ND,"McLean County",58759,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007F06S,5262.8,830,43.47,-107.24,2606,WY,"Grave Springs",6479,43.47,-107.24,0.04,nearest_place,,,Waltman,WY,"Natrona County",82648,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007H06S,5255.2,831,41.4,-107.26,2392.7,WY,"Sage Creek Basin",5928,41.4,-107.26,0.02,nearest_place,,,"Shirley Basin",WY,"Carbon County",82615,US,"TIGER/Line® dataset from the US Census Bureau"
USS0019D03S,5252.7,832,45.11,-119.5,1569.7,OR,"Madison Butte",5928,45.11,-119.5,0.05,nearest_place,,,Heppner,OR,"Morrow County",97836,US,"TIGER/Line® dataset from the US Census Bureau"
USC00254455,5229,833,41.2097,-101.6706,1011.3,NE,"KINGSLEY DAM",6205,41.210046,-101.67101,0.98,nearest_street,1533,"State Hwy 61 Scn",Ogallala,NE,"Keith County",69153,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024011,5217.1,834,46.7708,-100.7603,505.4,ND,BISMARCK,7527,46.770565,-100.75944,0.99,rooftop,3315,"University Dr",Bismarck,ND,"Burleigh County",58504,US,"City of Bismarck"
USS0009S06S,5205.9,835,33.69,-109.22,2435.4,AZ,"Beaver Head",6566,33.688849,-109.218557,1,nearest_street,389801,"Us Hwy 191",Morenci,AZ,"Greenlee County",85540,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009S07S,5192.9,836,33.8,-109.15,2560.3,AZ,"Coronado Trail",5420,33.8,-109.15,0.15,nearest_place,,,Alpine,AZ,"Apache County",85920,US,"TIGER/Line® dataset from the US Census Bureau"
USS0013D26S,5115.1,837,45.88,-113.33,1959.9,MT,"Calvert Creek",4878,45.88,-113.33,0.03,nearest_place,,,"Anaconda-Deer Lodge County",MT,"Deer Lodge County",59711,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K06S,5102.3,838,39.3,-106.61,2651.8,CO,"Nast Lake",6019,39.302922,-106.606796,0.95,nearest_street,31733,"Frying Pan Rd",Meredith,CO,"Pitkin County",81642,US,"TIGER/Line® dataset from the US Census Bureau"
USS0012P01S,5099.1,839,35.26,-112.06,2164.1,AZ,Chalender,7459,35.261384,-112.058432,0.96,nearest_street,6708,"Mountain Ranch Resort Dr",Williams,AZ,"Coconino County",86046,US,"TIGER/Line® dataset from the US Census Bureau"
USC00325002,5080.1,840,48.6272,-101.3764,490.7,ND,LANSFORD,5976,48.627323,-101.376238,1,rooftop,587,"2nd Ave",Lansford,ND,"Bottineau County",58750,US,Bottineau
USS0006L02S,5080.1,841,38.82,-106.59,2926.1,CO,"Park Cone",5872,38.82,-106.59,0.13,nearest_place,,,Almont,CO,"Gunnison County",81210,US,"TIGER/Line® dataset from the US Census Bureau"
USW00026615,5070.7,842,60.785,-161.8292,31.1,AK,"BETHEL AP",6148,60.785,-161.8292,1,nearest_place,,,"Bethel Airport",AK,"Bethel Census Area",99559,US,"TIGER/Line® dataset from the US Census Bureau"
USS0009F21S,5046.3,843,43.11,-109.95,2542,WY,"New Fork Lake",5865,43.11,-109.95,0.26,nearest_place,,,Cora,WY,"Sublette County",82925,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023047,5040.6,844,35.2333,-101.7089,1093.3,TX,AMARILLO,6580,35.2331,-101.709119,1,rooftop,1900,"English Rd",Amarillo,TX,"Potter County",79108,US,"City of Amarillo"
US1COEP0055,5022.5,845,39.1125,-104.859,2214.1,CO,"MONUMENT 2.9 N",5544,39.112696,-104.859722,0.99,rooftop,1750,"Fawnwood Rd",Monument,CO,"El Paso County",80132,US,"El Paso"
USC00100803,5005.1,846,42.3353,-111.385,1817.8,ID,BERN,5628,42.335632,-111.386138,0.97,nearest_street,238,"Ovid Rd",Bern,ID,"Bear Lake County",83220,US,"TIGER/Line® dataset from the US Census Bureau"
US1MTDL0001,5004,847,46.1661,-113.0853,1768.1,MT,"ANACONDA 7.4 NW",4696,46.16608,-113.085095,1,rooftop,284,"Olson Gulch Rd",Anaconda,MT,"Deer Lodge County",59711,US,"Montana State Library"
USS0006N03S,5003.4,848,36.96,-106.66,2560.3,NM,Chamita,6155,36.96,-106.66,0.08,nearest_place,,,Chama,NM,"Rio Arriba County",87520,US,"TIGER/Line® dataset from the US Census Bureau"
USC00048587,4993.3,849,39.5861,-122.5342,243.8,CA,"STONY GORGE RSVR",8123,39.586106,-122.536211,0.97,nearest_street,666,"Co Rd 306","Elk Creek",CA,"Glenn County",95939,US,"TIGER/Line® dataset from the US Census Bureau"
USS0008P03S,4987.2,850,35.23,-108.27,2578.6,NM,"Rice Park",5423,35.23,-108.27,0.05,nearest_place,,,Tinaja,NM,"Cibola County",87321,US,"TIGER/Line® dataset from the US Census Bureau"
USW00026510,4938.6,851,62.9575,-155.6103,101.5,AK,"MCGRATH AP",5813,62.9575,-155.6103,0.34,nearest_place,,,"Mc Grath",AK,"Yukon-Koyukuk Census Area",99627,US,"TIGER/Line® dataset from the US Census Bureau"
USS0006K43S,4923.7,852,39.03,-106.08,3157.7,CO,"Rough And Tumble",5374,39.03,-106.08,0.05,nearest_place,,,Granite,CO,"Park County",81228,US,"TIGER/Line® dataset from the US Census Bureau"
USC00418232,4919.9,853,33.6878,-101.9853,1011.3,TX,SHALLOWATER,5225,33.6883,-101.983431,0.97,nearest_street,508,"Co Rd 1540",Shallowater,TX,"Lubbock County",79363,US,"TIGER/Line® dataset from the US Census Bureau"
USC00047851,4917.8,854,35.3056,-120.6619,93.9,CA,"SAN LUIS OBISPO POLY",7384,35.299227,-120.665859,0.93,nearest_street,103,"California Blvd","San Luis Obispo",CA,"San Luis Obispo County",93405,US,"TIGER/Line® dataset from the US Census Bureau"
USC00058793,4907.3,855,37.3822,-102.2986,1212.5,CO,"WALSH 1 W",5084,37.383334,-102.29667,1,nearest_street,42587,"Us Hwy 160",Walsh,CO,"Baca County",81090,US,"TIGER/Line® dataset from the US Census Bureau"
USS0011P02S,4885.4,856,35.27,-111.74,2240.3,AZ,"Fort Valley",5068,35.268709,-111.741037,1,nearest_street,5740,"Us Hwy 180",Flagstaff,AZ,"Coconino County",86001,US,"TIGER/Line® dataset from the US Census Bureau"
USS0017C06S,4864.8,857,46.24,-117.39,1219.2,WA,"Sourdough Gulch",4677,46.24,-117.39,0.07,nearest_place,,,Cloverland,WA,"Asotin County",99402,US,"TIGER/Line® dataset from the US Census Bureau"
US1TXLK0007,4859.1,858,33.5172,-101.9681,1003.1,TX,"LUBBOCK 6.7 SW",5795,33.517293,-101.967573,0.99,rooftop,8402,"Quitman Ave",Lubbock,TX,"Lubbock County",79424,US,Lubbock
USW00023065,4832.2,859,39.3669,-101.7,1112.8,KS,GOODLAND,5795,39.366311,-101.700778,0.99,rooftop,920,"Armory Rd",Goodland,KS,"Sherman County",67735,US,Statewide
USC00417079,4787.1,860,34.1892,-101.7022,1027.2,TX,PLAINVIEW,4587,34.189377,-101.701761,0.98,nearest_street,849,"Ash St",Plainview,TX,"Hale County",79072,US,"TIGER/Line® dataset from the US Census Bureau"
USC00148287,4783.5,861,37.5983,-101.2908,943.1,KS,"ULYSSES 3NE",4077,37.598537,-101.290869,1,rooftop,1533,"N Rd N",Ulysses,KS,"Grant County",67880,US,Statewide
USC00417081,4776.4,862,34.1981,-101.7461,1051.6,TX,"PLAINVIEW WTR PRODUCTN",4260,34.197997,-101.746722,0.98,nearest_street,1686,"Jefferson Dr",Plainview,TX,"Hale County",79072,US,"TIGER/Line® dataset from the US Census Bureau"
USC00414967,4764.1,863,33.0642,-101.0489,694.9,TX,"LAKE ALAN HENRY",5428,33.064475,-101.048929,1,rooftop,3094,"Lake Alan Henry Rd",Justiceburg,TX,"Garza County",79330,US,"Statewide Partial"
USC00411000,4756.1,864,35.5303,-102.2564,972.6,TX,"BOYS RCH",6983,35.529936,-102.256861,0.99,rooftop,74,"Patterson Cir","Boys Ranch",TX,"Oldham County",79010,US,"Statewide Partial"
USS0008F01S,4751.1,865,43.66,-109.01,2735.6,WY,"Owl Creek",6281,43.66,-109.01,0.02,nearest_place,,,Crowheart,WY,"Hot Springs County",82512,US,"TIGER/Line® dataset from the US Census Bureau"
USC00053652,4740.5,866,38.6867,-105.3925,2717.3,CO,"GUFFEY 9SE",4771,38.686789,-105.391355,0.99,rooftop,171,"Wapiti Ct","Canon City",CO,"Fremont County",81212,US,Fremont
USC00395381,4725.7,867,45.8383,-101.2767,664.2,SD,"MC INTOSH 6 SE",7508,45.8383,-101.2767,0.07,nearest_place,,,"Mc Intosh",SD,"Corson County",57641,US,"TIGER/Line® dataset from the US Census Bureau"
USS0005J12S,4715.4,868,40.23,-105.92,2657.9,CO,"Stillwater Creek",4583,40.23,-105.92,0.08,nearest_place,,,"Grand Lake",CO,"Grand County",80447,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023232,4715.3,869,38.5069,-121.495,4.6,CA,"SACRAMENTO EXECUTIVE AP",6321,38.506968,-121.491776,0.96,nearest_street,6601,"Golf View Dr",Sacramento,CA,"Sacramento County",95822,US,"TIGER/Line® dataset from the US Census Bureau"
USC00142980,4710.7,870,37.9931,-100.8122,880.9,KS,"GARDEN CITY EXP STN",4442,37.992059,-100.810493,0.98,rooftop,2800,"N Farmland Rd","Garden City",KS,"Finney County",67846,US,Statewide
USS0018F01S,4673.9,871,44.01,-118.84,1612.4,OR,"Rock Springs",6313,44.01,-118.84,0.05,nearest_place,,,Seneca,OR,"Grant County",97873,US,"TIGER/Line® dataset from the US Census Bureau"
USW00024225,4670.5,872,42.3811,-122.8722,395.3,OR,"MEDFORD ROGUE VLY AP",5169,42.385481,-122.87543,0.94,nearest_street,4801,"N Runway Dr","Central Point",OR,"Jackson County",97502,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023042,4663.4,873,33.6542,-101.8136,993.3,TX,LUBBOCK,6193,33.65634,-101.813711,0.96,nearest_street,6000,"N Walnut Ave",Lubbock,TX,"Lubbock County",79403,US,"TIGER/Line® dataset from the US Census Bureau"
USC00411128,4655.6,874,33.1908,-102.2681,1005.8,TX,"BROWNFIELD #2",4327,33.190834,-102.26817,1,rooftop,613,"E Cactus Ln",Brownfield,TX,"Terry County",79316,US,"Statewide Partial"
USW00026617,4631.9,875,64.5111,-165.44,4,AK,"NOME MUNI AP",6793,64.5111,-165.44,0.41,nearest_place,,,Nome,AK,"Nome Census Area",99762,US,"TIGER/Line® dataset from the US Census Bureau"
USC00252645,4624.9,876,42.0628,-102.3172,1191.5,NE,"ELLSWORTH 2W",5003,42.058986,-102.316943,0.95,nearest_street,2701,"State Hwy 2",Ellsworth,NE,"Sheridan County",69340,US,"TIGER/Line® dataset from the US Census Bureau"
USW00026451,4621.1,877,61.1689,-150.0278,36.6,AK,"ANCHORAGE INTL AP",3714,61.174973,-150.03144,0.93,nearest_street,8004,"W End Rd",Anchorage,AK,"Anchorage Municipality",99517,US,"TIGER/Line® dataset from the US Census Bureau"
USS0007S04S,4612,878,33.36,-107.83,2590.8,NM,"Lookout Mountain",3793,33.36,-107.83,0.06,nearest_place,,,Winston,NM,"Sierra County",87943,US,"TIGER/Line® dataset from the US Census Bureau"
USW00023234,4588.7,879,37.6197,-122.3647,2.4,CA,"SAN FRANCISCO INTL AP",5974,37.6197,-122.3647,0.46,nearest_place,,,"San Francisco",CA,"San Mateo County",94128,US,"TIGER/Line® dataset from the US Census Bureau"
US1COLR0259,4547.8,880,40.5857,-105.1317,1560,CO,"FCL 2.5 W",4695,40.585573,-105.131884,1,rooftop,3012,"W Olive St","Fort Collins",CO,"Larimer County",80521,US,"City of Fort Collins"
USC00413972,4540.2,881,34.3697,-102.1175,1116.5,TX,HART,4467,34.370031,-102.118361,0.99,rooftop,2645,"FM 168",Hart,TX,"Castro County",79043,US,"Statewide Partial"
USC00415183,4497.2,882,33.55,-102.3758,1071.1,TX,LEVELLAND,3339,33.550079,-102.375429,1,rooftop,603,"Grubstake Rd",Levelland,TX,"Hockley County",79336,US,"Statewide Partial"
USC00291963,4494.3,883,34.5989,-103.2161,1351.8,NM,"CLOVIS 13 N",6301,34.597705,-103.213631,0.96,nearest_street,2330,Sr289,Clovis,NM,"Curry County",88101,US,"TIGER/Line® dataset from the US Census Bureau"
USC00416074,4470.2,884,33.7186,-102.7586,1147.9,TX,MORTON,4389,33.718489,-102.758726,1,rooftop,103,"E Hayes Ave",Morton,TX,"Cochran County",79346,US,"Statewide Partial"
USC00244715,4449,885,45.8728,-104.1583,940.6,MT,"KNOBS 4 SW",5443,45.873016,-104.15549,0.96,nearest_street,514,"Webster Rd",Ekalaka,MT,"Carter County",59324,US,"TIGER/Line® dataset from the US Census Bureau"
USC00244558,4445.8,886,48.3042,-114.2636,901.3,MT,"KALISPELL GLACIER AP",4201,48.31278,-114.262729,0.92,nearest_street,2613,"Trumble Creek Rd",Kalispell,MT,"Flathead County",59901,US,"TIGER/Line® dataset from the US Census Bureau"
US1WYSH0014,4433.5,887,44.8122,-106.9763,1175.9,WY,"SHERIDAN 1.7 NW",4969,44.812249,-106.97614,1,rooftop,1339,"Cottonwood Cir",Sheridan,WY,"Sheridan County",82801,US,Statewide
